"SIU";"LINHA";"SUBLINHA";"PC";" Endereço do Ponto";" Nº Imóvel";"Seq";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";" Total geral ";"Latitude.WGS84";"Longitude.WGS84";"X";"Y";"NA";"NA"
"40996";"4501";"1";"2";"MARCELO COIMBRA TAVARES, RUA";"191";71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;"-19.9237772105684";"-44.0116193628945";"603443.42";"7796649.41";3;"4501-40996"
"40998";"4501";"1";"2";"JOAQUIM ASSIS RIBEIRO, RUA";"35";73;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9210555189276";"-44.0128490541025";"603316.48";"7796951.38";2;"4501-40998"
"41084";"4501";"1";"2";"DOS VIOLINOS, RUA";"30";61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;"-19.9249297316358";"-44.0088951906343";"603727.8";"7796520.18";2;"4501-41084"
"41085";"4501";"1";"2";"DOS VIOLINOS, RUA";"123";68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;"-19.9241572835938";"-44.0085579691035";"603763.6";"7796605.46";2;"4501-41085"
"41086";"4501";"1";"2";"DOS VIOLINOS, RUA";"196";62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9235495944567";"-44.008065616081";"603815.53";"7796672.41";1;"4501-41086"
"41088";"4501";"1";"2";"DOS VIOLINOS, RUA";"340";63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;"-19.9223992194263";"-44.007703053036";"603854.23";"7796799.5";1;"4501-41088"
"41120";"4501";"1";"2";"PATRICIO BARBOSA, RUA";"231";78;0;0;0;0;0;17;0;4;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;26;"-19.9198174461238";"-44.0110777183003";"603502.69";"7797087.31";26;"4501-41120"
"41122";"4501";"1";"2";"PATRICIO BARBOSA, RUA";"549";76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9187313256704";"-44.0100667083451";"603609.22";"7797206.89";1;"4501-41122"
"41123";"4501";"1";"2";"PATRICIO BARBOSA, RUA";"807";75;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"-19.9189173448784";"-44.0127596226987";"603327.23";"7797187.96";2;"4501-41123"
"41125";"4501";"1";"2";"DAS CASTANHOLAS, AVE";"246";69;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;3;0;2;0;0;0;0;9;"-19.9225748166718";"-44.00944260046";"603672.04";"7796781.14";9;"4501-41125"
"41338";"4501";"1";"2";"PARA DE MINAS, RUA";"1026";51;0;0;0;0;0;1;0;2;0;2;0;0;1;5;0;4;6;6;0;2;0;0;0;0;29;"-19.91383285204929";"-43.99115694591971";"605591.78";"7797737.25";29;"4501-41338"
"90090";"4501";"1";"2";"AMAZONAS, AVE";"144";32;0;0;0;0;0;0;6;1;2;2;2;6;1;1;0;10;12;31;7;2;9;0;0;0;92;"-19.9178604890972";"-43.9365088463059";"611309.27";"7797256.26";92;"4501-90090"
"90098";"4501";"1";"2";"AMAZONAS, AVE";"478";33;0;0;0;0;0;3;3;1;0;3;6;6;0;11;6;23;15;12;8;4;8;0;0;0;109;"-19.91937746821044";"-43.9393260573458";"611013.32";"7797090.23";109;"4501-90098"
"90777";"4501";"1";"2";"DOS TUPIS, RUA";"560";34;0;0;0;0;0;2;5;3;2;3;6;8;1;11;6;12;11;13;3;0;6;0;0;0;92;"-19.9207709089053";"-43.9423653112508";"610694.22";"7796938.02";92;"4501-90777"
"90783";"4501";"1";"2";"DOS TUPIS, RUA";"986";35;0;0;0;0;0;0;0;0;4;0;6;0;0;2;0;8;5;1;0;2;1;0;0;0;29;"-19.91979282413613";"-43.94629918151988";"610283.14";"7797048.85";29;"4501-90783"
"91078";"4501";"1";"2";"DA BAHIA, RUA";"196";31;0;0;0;0;0;1;1;1;0;0;0;1;0;3;0;5;7;8;3;0;0;0;0;0;30;"-19.9170247599722";"-43.9353566458042";"611430.46";"7797347.99";30;"4501-91078"
"20022";"4801A";"1";"1";"DOS AFONSOS, RUA";"250";71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.8908297671415";"-43.8939097410676";"615787.94";"7800219.11";1;"4801A-20022"
"20053";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3000";51;0;0;0;0;0;0;0;4;1;0;3;7;0;0;3;0;9;4;2;4;0;0;1;0;38;"-19.9204359606655";"-43.9220704287999";"612818.76";"7796961.6";38;"4801A-20053"
"20055";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3100";53;0;0;0;0;0;1;0;1;0;0;3;0;0;0;0;0;1;1;1;0;0;0;0;0;8;"-19.9201111333922";"-43.9162739512321";"613425.72";"7796993.65";8;"4801A-20055"
"20057";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3500";54;0;0;0;0;0;4;0;1;1;0;2;0;0;1;0;0;0;1;0;0;0;0;0;0;10;"-19.9186447178976";"-43.9121396168212";"613859.52";"7797153.15";10;"4801A-20057"
"20059";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3546";55;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;5;"-19.9180804099792";"-43.9112032208823";"613957.94";"7797214.97";5;"4801A-20059"
"20063";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3960";57;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.911424537774";"-43.9085742903057";"614237.9";"7797949.82";1;"4801A-20063"
"20073";"4801A";"1";"1";"DOS ANDRADAS, AVE";"5910";62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.9017474254834";"-43.9059313701272";"614521.52";"7799019.03";1;"4801A-20073"
"20449";"4801A";"1";"1";"DEOLINDA CANDIDA, RUA";"200";73;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.8924503077142";"-43.8931428349691";"615867.05";"7800039.23";1;"4801A-20449"
"20450";"4801A";"1";"1";"DEOLINDA CANDIDA, RUA";"378";74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.8930112877415";"-43.8914095558871";"616048.1";"7799975.95";1;"4801A-20450"
"20495";"4801A";"1";"1";"ELVIRA AUGUSTA, RUA";"412";65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;4;"-19.8936922786019";"-43.9019309300032";"614946.12";"7799907.8";4;"4801A-20495"
"20497";"4801A";"1";"1";"ELVIRA AUGUSTA, RUA";"560";66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;"-19.8919797455184";"-43.9006380416345";"615082.71";"7800096.45";1;"4801A-20497"
"20823";"4801A";"1";"1";"ITAITUBA, RUA";"60";63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;"-19.89903030808151";"-43.90405908056962";"614719.48";"7799318.47";2;"4801A-20823"
"20825";"4801A";"1";"1";"ITAITUBA, RUA";"388";64;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;3;"-19.8961130305797";"-43.9019819629032";"614939.03";"7799639.92";3;"4801A-20825"
"21370";"4801A";"1";"1";"SAO JOSE DE ARIMATEIA, RUA";"62";68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3;"-19.8904007205556";"-43.8973257699743";"615430.62";"7800268.94";3;"4801A-21370"
"21371";"4801A";"1";"1";"SAO JOSE DE ARIMATEIA, RUA";"270";69;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;4;"-19.8909746453541";"-43.8955749568321";"615613.5";"7800204.22";4;"4801A-21371"
"21373";"4801A";"1";"1";"SAO JOSE DE ARIMATEIA, RUA";"753";75;0;0;0;0;1;12;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;17;"-19.8922088577745";"-43.891513239195";"616037.83";"7800064.83";17;"4801A-21373"
"22371";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3050";52;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;5;"-19.9198230710544";"-43.9180229849095";"613242.85";"7797026.71";5;"4801A-22371"
"22917";"4801A";"1";"1";"DOS ANDRADAS, AVE";"3760";56;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;1;1;0;0;0;0;0;6;"-19.91440701812303";"-43.9081420930649";"614281";"7797619.44";6;"4801A-22917"
"40057";"4801A";"1";"1";"AMENDITA, RUA";"75";7;0;0;0;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"-19.9131732609786";"-44.0233542289776";"602221.98";"7797830.14";6;"4801A-40057"
"40059";"4801A";"1";"1";"AMENDITA, RUA";"241";6;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;"-19.9144787500224";"-44.0240125744322";"602152.23";"7797686.06";6;"4801A-40059"
"40307";"4801A";"1";"1";"GUARARAPES, RUA";"33";17;0;0;0;0;2;1;2;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;"-19.9039156335696";"-44.0077074226655";"603865.84";"7798845.11";10;"4801A-40307"
"40311";"4801A";"1";"1";"GUARARAPES, RUA";"473";15;0;0;0;0;1;2;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;"-19.9045061903125";"-44.0116971468615";"603447.81";"7798782.21";9;"4801A-40311"
"40315";"4801A";"1";"1";"GUARARAPES, RUA";"951";13;0;0;0;0;1;5;1;5;3;3;2;3;0;0;0;0;0;1;1;0;0;0;0;0;25;"-19.9054541621102";"-44.0155486593767";"603044.02";"7798679.66";25;"4801A-40315"
"40322";"4801A";"1";"1";"GUARARAPES, RUA";"1635";9;0;0;0;0;2;8;1;8;0;7;5;0;0;1;0;0;0;0;0;0;0;0;0;0;32;"-19.9103517538884";"-44.0201515146425";"602559.04";"7798140.45";32;"4801A-40322"
"40325";"4801A";"1";"1";"GUARARAPES, RUA";"1887";8;0;0;0;0;3;13;2;19;7;8;8;3;0;0;3;1;0;3;3;4;0;0;0;0;77;"-19.9118724009374";"-44.0215825138078";"602408.27";"7797973.03";77;"4801A-40325"
"40341";"4801A";"1";"1";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"131";22;0;0;0;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;"-19.9105522602597";"-44.003014076734";"604352.79";"7798107.72";6;"4801A-40341"
"40343";"4801A";"1";"1";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"381";21;0;0;0;0;0;1;1;1;3;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9;"-19.908515867556";"-44.0043838596071";"604210.74";"7798333.94";9;"4801A-40343"
"40344";"4801A";"1";"1";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"551";20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;"-19.9072510465807";"-44.0058060092664";"604062.7";"7798474.8";3;"4801A-40344"
"40348";"4801A";"1";"1";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"903";18;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;"-19.9044282475433";"-44.0071109914609";"603927.94";"7798788.01";2;"4801A-40348"
"40547";"4801A";"1";"1";"OLINTO MAGALHAES, RUA";"65";29;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;3;"-19.9142129888169";"-43.9813915273796";"606613.72";"7797689.02";3;"4801A-40547"
"40549";"4801A";"1";"1";"OLINTO MAGALHAES, RUA";"561";28;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;"-19.9138112490712";"-43.9862756092677";"606102.75";"7797736.57";2;"4801A-40549"
"40550";"4801A";"1";"1";"OLINTO MAGALHAES, RUA";"693";27;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;"-19.9136465989287";"-43.9875093354799";"605973.72";"7797755.57";2;"4801A-40550"
"40600";"4801A";"1";"1";"PARA DE MINAS, RUA";"1005";26;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;"-19.91401865558138";"-43.99100291275836";"605607.78";"7797716.59";4;"4801A-40600"
"40668";"4801A";"1";"1";"RIO POMBA, RUA";"77";36;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;8;"-19.9125401069422";"-43.9663391396923";"608190.46";"7797864.55";8;"4801A-40668"
"40669";"4801A";"1";"1";"RIO POMBA, RUA";"269";35;0;0;0;0;0;0;0;4;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0;0;10;"-19.9129367171994";"-43.9680411628969";"608012.03";"7797821.75";10;"4801A-40669"
"40670";"4801A";"1";"1";"RIO POMBA, RUA";"559";34;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;"-19.9137144176355";"-43.9709885898711";"607702.98";"7797737.57";2;"4801A-40670"
"40672";"4801A";"1";"1";"RIO POMBA, RUA";"985";32;0;0;0;0;0;0;0;4;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;8;"-19.9138056993122";"-43.9746372994803";"607320.99";"7797729.8";8;"4801A-40672"
"40674";"4801A";"1";"1";"RIO POMBA, RUA";"1441";30;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;9;"-19.9136757313293";"-43.9790444486258";"606859.76";"7797746.99";9;"4801A-40674"
"40836";"4801A";"1";"1";"TRES PONTAS, RUA";"71";41;0;0;0;0;0;0;0;2;0;0;3;1;0;0;1;0;1;1;0;1;0;0;0;0;10;"-19.912358376372";"-43.9555553393808";"609319.39";"7797877.69";10;"4801A-40836"
"40838";"4801A";"1";"1";"TRES PONTAS, RUA";"383";40;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.911589251933";"-43.9583729522959";"609024.98";"7797964.64";1;"4801A-40838"
"40839";"4801A";"1";"1";"TRES PONTAS, RUA";"557";39;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;5;"-19.9111486680625";"-43.9599777172566";"608857.3";"7798014.44";5;"4801A-40839"
"40840";"4801A";"1";"1";"TRES PONTAS, RUA";"819";38;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"-19.9109588212431";"-43.9624671829838";"608596.84";"7798037.06";1;"4801A-40840"
"40900";"4801A";"1";"1";"IVAI, AVE";"235";25;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;0;0;8;"-19.9143829023712";"-43.9962733016768";"605055.86";"7797679.58";8;"4801A-40900"
"40902";"4801A";"1";"1";"IVAI, AVE";"555";24;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4;"-19.9135050583103";"-43.9988660046261";"604785.05";"7797778.35";4;"4801A-40902"
"40904";"4801A";"1";"1";"IVAI, AVE";"951";23;0;0;0;0;0;0;1;3;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;10;"-19.912812522119";"-44.0006264673187";"604601.23";"7797856.09";10;"4801A-40904"
"40976";"4801A";"1";"1";"RAINHA DAS FLORES, RUA";"185";5;0;0;0;0;0;2;4;5;1;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;16;"-19.9156999072354";"-44.0242050395493";"602131.3";"7797551.03";16;"4801A-40976"
"40977";"4801A";"1";"1";"RAINHA DAS FLORES, RUA";"267";4;0;0;0;0;0;0;10;6;1;5;0;4;0;0;0;0;0;0;0;0;0;0;0;0;26;"-19.917024165776";"-44.024216978629";"602129.2";"7797404.48";26;"4801A-40977"
"40978";"4801A";"1";"1";"RAINHA DAS FLORES, RUA";"305";3;0;0;0;0;2;3;5;10;0;2;2;0;0;1;0;0;0;0;0;1;0;0;0;0;26;"-19.918055225061";"-44.0226845354629";"602288.94";"7797289.44";26;"4801A-40978"
"40980";"4801A";"1";"1";"RAINHA DAS FLORES, RUA";"417";2;0;0;0;0;0;11;13;10;3;0;3;0;0;3;3;2;0;3;0;1;0;0;0;0;52;"-19.9185055543976";"-44.0219590244383";"602364.59";"7797239.16";52;"4801A-40980"
"41240";"4801A";"1";"1";"CARLOS EDUARDO LOTT, RUA";"780";1;0;0;0;0;0;7;7;13;1;2;0;5;0;1;1;1;1;3;7;1;0;0;0;0;50;"-19.9191129976897";"-44.0249639794477";"602049.67";"7797173.76";50;"4801A-41240"
"41373";"4801A";"1";"1";"GUARARAPES, RUA";"1291";11;0;0;0;0;1;6;2;5;0;5;3;3;0;0;1;3;0;0;0;0;0;0;0;0;29;"-19.9079842506834";"-44.0179322803795";"602792.87";"7798401.11";29;"4801A-41373"
"41375";"4801A";"1";"1";"GUARARAPES, RUA";"645";14;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;4;"-19.9046000334484";"-44.0132692628084";"603283.18";"7798772.79";4;"4801A-41375"
"41376";"4801A";"1";"1";"GUARARAPES, RUA";"261";16;0;0;0;0;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;10;"-19.9043591703537";"-44.0096645317475";"603660.68";"7798797.23";10;"4801A-41376"
"90101";"4801A";"1";"1";"AMAZONAS, AVE";"641";44;0;0;0;0;0;0;1;3;3;3;2;0;0;4;3;0;4;3;0;3;0;0;7;0;36;"-19.92038397479853";"-43.94068055443599";"610870.84";"7796979.73";36;"4801A-90101"
"90108";"4801A";"1";"1";"AMAZONAS, AVE";"927";43;0;0;0;0;1;2;5;4;1;2;6;8;0;6;5;0;8;12;9;10;0;0;5;0;84;"-19.92163044922516";"-43.94292999838164";"610634.52";"7796843.26";84;"4801A-90108"
"90146";"4801A";"1";"1";"DOS ANDRADAS, AVE";"1220";48;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"-19.92162034579655";"-43.92961384617966";"612028.34";"7796835.56";3;"4801A-90146"
"90148";"4801A";"1";"1";"DOS ANDRADAS, AVE";"1350";49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;1;0;0;0;0;0;7;"-19.9212372012896";"-43.9271289491204";"612288.71";"7796876.31";7;"4801A-90148"
"90150";"4801A";"1";"1";"DOS ANDRADAS, AVE";"2230";50;0;0;0;0;0;0;1;2;1;0;0;0;0;0;1;0;7;5;0;0;0;0;0;0;17;"-19.9210718689726";"-43.9256058643265";"612448.25";"7796893.59";17;"4801A-90150"
"90223";"4801A";"1";"1";"BIAS FORTES, AVE";"1655";42;0;0;0;0;4;2;5;1;3;0;3;3;0;0;0;0;4;4;3;0;0;0;0;0;32;"-19.9201467657871";"-43.94689690390037";"610220.33";"7797010.07";32;"4801A-90223"
"90771";"4801A";"1";"1";"DOS TUPINAMBAS, RUA";"227";45;0;0;0;0;0;4;5;0;0;2;3;4;0;6;1;0;8;5;0;4;0;0;0;0;42;"-19.9183882674905";"-43.93642426192522";"611317.75";"7797197.79";42;"4801A-90771"
"91205";"4801A";"1";"1";"DOS ANDRADAS, AVE";"652";46;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;4;"-19.9212860234414";"-43.9342395652164";"611544.4";"7796875.64";4;"4801A-91205"
"20023";"4801A";"1";"2";"DOS AFONSOS, RUA";"265";3;0;0;0;0;0;1;4;10;0;6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;23;"-19.8907345231744";"-43.8939808948615";"615780.56";"7800229.7";23;"4801A-20023"
"20052";"4801A";"1";"2";"DOS ANDRADAS, AVE";"2901";22;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;1;0;3;5;0;0;0;1;0;14;"-19.920564151175";"-43.9236622537902";"612652.05";"7796948.48";14;"4801A-20052"
"20054";"4801A";"1";"2";"DOS ANDRADAS, AVE";"3001";21;0;0;0;0;0;0;0;0;0;2;0;0;1;2;0;2;0;1;12;0;0;0;1;2;23;"-19.9198263217144";"-43.9209664352435";"612934.75";"7797028.33";23;"4801A-20054"
"20056";"4801A";"1";"2";"DOS ANDRADAS, AVE";"3301";20;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;3;"-19.9196227518978";"-43.914287645639";"613633.98";"7797046.36";3;"4801A-20056"
"20058";"4801A";"1";"2";"DOS ANDRADAS, AVE";"3501";19;0;0;0;0;0;0;1;0;0;2;0;0;3;2;0;0;0;0;1;0;0;0;5;0;14;"-19.9185942408957";"-43.91253376011147";"613818.3";"7797159";14;"4801A-20058"
"20062";"4801A";"1";"2";"DOS ANDRADAS, AVE";"3901";18;0;0;0;0;0;2;0;0;0;0;1;0;3;2;0;5;0;1;0;0;0;0;1;0;15;"-19.9119729846321";"-43.9085727252554";"614237.67";"7797889.12";15;"4801A-20062"
"20064";"4801A";"1";"2";"DOS ANDRADAS, AVE";"4031";17;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;"-19.91054594599662";"-43.90930244000979";"614162.31";"7798047.55";3;"4801A-20064"
"20069";"4801A";"1";"2";"DOS ANDRADAS, AVE";"5255";15;0;0;0;0;0;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;"-19.906923899406";"-43.9107197732608";"614016.54";"7798449.38";6;"4801A-20069"
"20070";"4801A";"1";"2";"DOS ANDRADAS, AVE";"5655";14;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;"-19.90396763466669";"-43.90913975555181";"614184.06";"7798775.49";2;"4801A-20070"
"20072";"4801A";"1";"2";"DOS ANDRADAS, AVE";"5801";13;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;6;"-19.9018257229512";"-43.9067626648769";"614434.44";"7799010.93";6;"4801A-20072"
"20494";"4801A";"1";"2";"ELVIRA AUGUSTA, RUA";"321";9;0;0;0;0;0;2;4;3;10;0;5;0;1;0;0;0;0;0;1;0;0;0;1;0;27;"-19.8941830085092";"-43.9023867132226";"614898.05";"7799853.8";27;"4801A-20494"
"20496";"4801A";"1";"2";"ELVIRA AUGUSTA, RUA";"531";8;0;0;0;0;0;2;5;0;0;2;1;0;4;0;0;1;0;0;0;0;0;0;0;0;15;"-19.8921192030456";"-43.9008346126946";"615062.03";"7800081.15";15;"4801A-20496"
"20498";"4801A";"1";"2";"ELVIRA AUGUSTA, RUA";"675";7;0;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;10;"-19.890923310415";"-43.8999358222596";"615156.99";"7800212.89";10;"4801A-20498"
"20571";"4801A";"1";"2";"ELISIO DE BRITO, RUA";"544";10;0;0;0;0;0;0;2;5;0;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;13;"-19.8955031254382";"-43.9029624910084";"614836.82";"7799708.09";13;"4801A-20571"
"20728";"4801A";"1";"2";"GERALDO DIAS, RUA";"65";4;0;0;0;0;0;3;3;7;5;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;20;"-19.8907237481034";"-43.8952867987315";"615643.85";"7800231.79";20;"4801A-20728"
"20822";"4801A";"1";"2";"ITAITUBA, RUA";"15";12;0;0;0;0;0;0;1;3;0;2;0;0;1;0;0;5;0;0;0;0;0;0;1;0;13;"-19.89909342935947";"-43.90453731319095";"614669.37";"7799311.81";13;"4801A-20822"
"20824";"4801A";"1";"2";"ITAITUBA, RUA";"339";11;0;0;0;0;0;1;1;4;0;0;0;0;3;0;0;1;0;0;1;0;0;0;0;0;11;"-19.8968150264413";"-43.9026600092106";"614867.54";"7799562.69";11;"4801A-20824"
"21215";"4801A";"1";"2";"PETIT, AVE";"495";6;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;1;3;0;0;0;1;0;11;"-19.8898929920055";"-43.8978473729851";"615376.38";"7800325.49";11;"4801A-21215"
"21372";"4801A";"1";"2";"SAO JOSE DE ARIMATEIA, RUA";"563";2;0;0;0;0;0;1;5;14;0;2;1;0;1;0;0;1;0;0;0;0;0;0;0;0;25;"-19.8917711448768";"-43.8928871705874";"615894.31";"7800114.22";25;"4801A-21372"
"21373";"4801A";"1";"2";"SAO JOSE DE ARIMATEIA, RUA";"753";1;0;0;0;0;0;1;8;21;2;2;2;0;3;2;0;0;0;0;1;0;0;0;0;0;42;"-19.8922088577745";"-43.891513239195";"616037.83";"7800064.83";42;"4801A-21373"
"21528";"4801A";"1";"2";"VICENTE CUNHA, RUA";"157";5;0;0;0;0;0;3;5;6;5;2;0;0;1;3;0;2;0;0;0;0;0;0;0;0;27;"-19.890219208405";"-43.8966422583992";"615502.31";"7800288.56";27;"4801A-21528"
"40056";"4801A";"1";"2";"AMENDITA, RUA";"64";66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;"-19.9131972415998";"-44.0234430245626";"602212.67";"7797827.54";3;"4801A-40056"
"40058";"4801A";"1";"2";"AMENDITA, RUA";"140";67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;2;"-19.9138108142923";"-44.0237471677532";"602180.44";"7797759.82";2;"4801A-40058"
"40308";"4801A";"1";"2";"GUARARAPES, RUA";"178";56;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;0;1;3;0;0;0;0;0;8;"-19.9041320952555";"-44.0089493820292";"603735.69";"7798821.92";8;"4801A-40308"
"40309";"4801A";"1";"2";"GUARARAPES, RUA";"218";57;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"-19.9043576965491";"-44.0101303407248";"603611.92";"7798797.68";4;"4801A-40309"
"40313";"4801A";"1";"2";"GUARARAPES, RUA";"644";58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;"-19.9045483438339";"-44.0133824033182";"603271.37";"7798778.58";1;"4801A-40313"
"40314";"4801A";"1";"2";"GUARARAPES, RUA";"862";59;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;4;0;0;0;0;0;8;"-19.9050676908137";"-44.0152527107283";"603075.25";"7798722.25";8;"4801A-40314"
"40340";"4801A";"1";"2";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"128";52;0;0;0;0;0;0;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;5;"-19.9105276457135";"-44.0029268186033";"604361.94";"7798110.39";5;"4801A-40340"
"40342";"4801A";"1";"2";"DEPUTADO CLAUDIO PINHEIRO DE LIMA, RUA";"288";53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;"-19.9090801877993";"-44.0039064912262";"604260.34";"7798271.19";1;"4801A-40342"
